OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,GarageFinish,KitchenQual,BsmtQual,ExterQual,Predicted_Price
6,35.571070536562445,2.0,552.0,1488.0,42.703953964239325,2,7,1968,1968,1,16.049574940745757,5.407762715750125,43.24625678898149,200247.98
6,28.57376574024264,2.0,462.0,516.0,15.657411528164383,1,5,1980,1980,2,16.049574940745757,5.407762715750125,43.24625678898149,163704.0
4,38.045404296696965,2.0,628.0,1680.0,45.916251379551106,2,7,1995,1996,2,7.08229763200546,5.407762715750125,43.24625678898149,175631.32
8,28.09904920681589,2.0,509.0,1004.0,33.12977472282891,1,4,1988,1988,2,16.049574940745757,5.407762715750125,43.24625678898149,254998.0
7,38.240921534488066,2.0,625.0,1696.0,46.17089805504827,2,7,1971,1971,0,16.049574940745757,5.407762715750125,43.24625678898149,234635.6
8,48.58032863394796,2.0,691.0,279.0,59.79286191043163,2,6,1986,1986,0,7.08229763200546,5.407762715750125,14.923808477528233,300998.53
6,31.5334625564258,2.0,720.0,720.0,24.3897487838727,1,6,1940,1950,0,7.08229763200546,11.204495012747543,43.24625678898149,177174.25
5,37.05717992916565,0.0,0.0,936.0,30.99554023727237,2,6,1925,2003,2,16.049574940745757,11.204495012747543,14.923808477528233,158764.73
5,39.79977699954098,1.7661179698216736,472.76886145404666,859.0,31.154213446836636,2,6,1923,1999,2,7.08229763200546,5.407762715750125,43.24625678898149,166880.05
5,23.6838753484997,1.0,100.0,816.0,27.57398476531794,1,5,1922,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,116417.25
2,24.383710386544685,1.0,256.0,0.0,21.270434695297308,1,4,1939,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,74044.27
5,41.606363633659576,0.0,0.0,957.0,33.46868840651239,2,9,1895,2006,2,16.049574940745757,11.204495012747543,43.24625678898149,146895.6
4,29.092067260456115,2.0,720.0,1073.0,34.390361593481934,1,6,1957,1980,2,16.049574940745757,11.204495012747543,43.24625678898149,150967.5
5,27.730247663190596,1.0,216.0,837.0,32.662589231494486,1,5,1930,2007,2,7.08229763200546,11.204495012747543,14.923808477528233,133026.75
8,37.36154524010681,2.0,495.0,1573.0,45.026504183154294,2,5,2006,2007,0,7.08229763200546,5.407762715750125,14.923808477528233,311814.97
6,32.854917438780866,2.0,486.0,1001.0,39.20072733904724,2,5,1979,1979,1,7.08229763200546,5.407762715750125,43.24625678898149,188079.5
5,34.23152524306875,3.0,650.0,1441.0,40.9731395102031,2,6,2002,2002,0,7.08229763200546,5.407762715750125,14.923808477528233,200150.17
7,34.4744081423803,2.0,576.0,1409.0,41.286524135075865,1,4,2002,2002,1,7.08229763200546,5.407762715750125,14.923808477528233,247668.07
7,35.435038585190135,2.0,506.0,1454.0,42.527918600080255,2,6,1991,1992,2,16.049574940745757,5.407762715750125,43.24625678898149,247188.57
7,26.027830943519763,1.0,360.0,852.0,30.51318785496217,1,4,1975,1975,2,16.049574940745757,11.204495012747543,43.24625678898149,208265.49333333335
6,28.21405060419343,2.0,528.0,970.0,33.27556523087328,1,5,1974,1974,2,16.049574940745757,5.407762715750125,43.24625678898149,178077.12
7,35.746760159925856,2.0,512.0,1501.0,42.93139841268015,2,5,1987,1987,0,7.08229763200546,5.407762715750125,14.923808477528233,245126.61
6,44.53723158470564,2.0,461.0,585.0,54.431348202596354,2,7,1958,1995,1,7.08229763200546,11.204495012747543,43.24625678898149,233818.61
7,38.155567475685324,2.0,433.0,1689.0,46.0597163042137,2,7,2006,2007,0,7.08229763200546,5.407762715750125,14.923808477528233,258049.93
8,36.580487858923135,2.0,502.0,1546.0,44.01208395042453,2,6,2006,2007,1,0.0,5.407762715750125,14.923808477528233,293959.82
7,31.935239577250297,2.0,528.0,1265.0,38.0202841233116,2,6,1985,1985,2,7.08229763200546,5.407762715750125,43.24625678898149,226683.07
8,33.0524907852678,2.0,471.0,1267.0,39.4547071758564,2,5,2001,2001,2,7.08229763200546,0.0,14.923808477528233,264064.82
8,40.8562693825493,3.0,692.0,1922.0,49.58825832017724,2,6,2002,2002,0,7.08229763200546,5.407762715750125,14.923808477528233,392793.98
6,35.61172912619758,2.0,571.0,1491.0,42.75658087872166,2,7,1996,1996,0,16.049574940745757,0.0,14.923808477528233,207697.46
7,46.47592350148613,2.0,452.0,1122.0,36.035150444416544,3,10,2003,2004,0,7.08229763200546,5.407762715750125,14.923808477528233,284756.49
10,39.75387902309597,3.0,932.0,1824.0,48.14533381607896,2,8,2006,2007,0,0.0,0.0,0.0,427137.73
3,42.063691932739246,4.0,1041.0,0.0,51.172695806027136,1,9,1953,1953,1,16.049574940745757,11.204495012747543,43.24625678898149,161439.12
6,26.4107013701893,2.0,460.0,920.0,30.99554023727237,0,3,1996,1997,0,16.049574940745757,0.0,43.24625678898149,189305.65
4,29.43618592433263,1.0,253.0,546.0,16.668390341674286,1,5,1972,1972,2,16.049574940745757,11.204495012747543,43.24625678898149,151351.37
4,27.553019913140382,1.0,297.0,530.0,15.719041098878021,1,4,1970,1970,0,16.049574940745757,5.407762715750125,43.24625678898149,153405.5
4,29.43618592433263,0.0,0.0,546.0,16.668390341674286,1,5,1970,1970,2,16.049574940745757,11.204495012747543,43.24625678898149,144328.87
4,29.43618592433263,1.0,286.0,546.0,16.668390341674286,1,6,1976,1976,2,16.049574940745757,11.204495012747543,43.24625678898149,153682.87
5,27.866953902741155,2.0,678.0,923.0,32.83570086125059,1,4,1977,1977,0,7.08229763200546,5.407762715750125,43.24625678898149,181625.37
6,33.708539635070345,2.0,528.0,1244.0,40.29902170663053,2,6,1977,1977,0,16.049574940745757,5.407762715750125,43.24625678898149,190517.74
5,37.99628911725564,2.0,672.0,1160.0,45.85230096943892,1,6,1977,1994,1,7.08229763200546,11.204495012747543,43.24625678898149,195253.0
5,34.79901475469009,2.0,531.0,716.0,24.245545041468887,1,6,1977,1977,0,16.049574940745757,5.407762715750125,43.24625678898149,190870.44
5,23.183288163447155,0.0,0.0,796.0,26.94945598696605,1,5,1971,1971,2,16.049574940745757,5.407762715750125,43.24625678898149,159304.25
4,37.14633880738287,1.0,444.0,1396.0,44.74680712406401,1,6,1961,1961,2,16.049574940745757,11.204495012747543,43.24625678898149,154407.75
5,30.92455396428793,2.0,502.0,1090.0,36.72650915167393,1,6,1976,2003,2,16.049574940745757,5.407762715750125,43.24625678898149,177258.11
5,23.6838753484997,1.0,264.0,816.0,27.57398476531794,1,4,1983,1983,0,16.049574940745757,5.407762715750125,43.24625678898149,168133.25
5,25.348525269913836,1.0,288.0,864.0,29.65890536839316,1,5,1984,1984,1,16.049574940745757,11.204495012747543,43.24625678898149,164934.25
6,32.7631324769968,2.0,452.0,1178.0,39.08278427775127,2,5,1954,1954,1,16.049574940745757,11.204495012747543,43.24625678898149,168493.5
6,28.17579322123835,1.0,313.0,1008.0,33.22705946027801,1,5,1956,1956,2,7.08229763200546,11.204495012747543,43.24625678898149,146559.15
5,39.44196298086763,3.0,963.0,1617.0,47.73771543502988,1,7,1957,1957,2,16.049574940745757,11.204495012747543,43.24625678898149,167944.7
6,34.20278181124242,2.0,550.0,1705.0,40.93606581522673,1,4,1957,1957,2,0.0,5.407762715750125,43.24625678898149,180495.0
7,40.06216050078322,2.0,506.0,1851.0,48.54848583669764,2,8,1969,1969,0,16.049574940745757,11.204495012747543,43.24625678898149,237880.45
6,36.06776742076682,2.0,400.0,813.0,27.48144687857065,2,6,1997,1998,0,16.049574940745757,11.204495012747543,43.24625678898149,205066.64
6,37.93476105907368,2.0,423.0,781.0,26.468794944122855,2,7,1995,1995,0,16.049574940745757,5.407762715750125,43.24625678898149,223658.2
6,39.19677563247213,2.0,443.0,821.0,27.727348030044862,2,7,1996,1996,0,16.049574940745757,5.407762715750125,43.24625678898149,227832.62
8,42.37837150323911,2.0,527.0,1074.0,34.41357871626,2,7,2005,2005,0,7.08229763200546,5.407762715750125,14.923808477528233,303761.58
7,43.88162749489459,3.0,773.0,1700.0,46.23427381311353,2,9,2005,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,345257.15
8,48.24779707343759,2.0,618.0,2062.0,51.791500093232905,2,9,1994,1994,0,7.08229763200546,5.407762715750125,14.923808477528233,325600.41
6,30.773737440523345,2.0,402.0,1160.0,36.533767727028774,2,6,1993,1994,0,16.049574940745757,5.407762715750125,43.24625678898149,192577.1
8,31.354258957780885,2.0,461.0,1191.0,37.27612172238294,2,5,1987,1987,1,16.049574940745757,5.407762715750125,43.24625678898149,255631.97
9,49.185307194859206,3.0,670.0,1398.0,41.37811038349228,3,11,2005,2006,0,0.0,0.0,14.923808477528233,530848.55
10,53.780977831692304,3.0,758.0,1528.0,43.39884087244546,3,10,2006,2006,0,0.0,0.0,0.0,574498.76
9,46.3577614897496,3.0,675.0,1094.0,35.055666252108864,2,11,2006,2006,0,7.08229763200546,0.0,14.923808477528233,443571.35
10,48.341940051300945,3.0,736.0,1850.0,48.533632379167095,2,11,2006,2006,1,0.0,0.0,0.0,509695.75
9,49.160325266265204,3.0,660.0,1390.0,40.93606581522673,3,10,2005,2006,0,0.0,0.0,14.923808477528233,522594.62
9,38.459102477564635,2.0,517.0,1714.0,46.45520074017943,2,7,2005,2005,0,7.08229763200546,0.0,14.923808477528233,309159.02
9,41.70270961281568,3.0,722.0,1910.0,50.69856134254588,2,8,2005,2005,2,0.0,0.0,0.0,406159.18
6,29.61494792127173,2.0,582.0,988.0,35.055666252108864,1,5,1980,1980,1,16.049574940745757,5.407762715750125,43.24625678898149,187508.0
7,40.130184991813664,2.0,482.0,945.0,31.233164778370785,2,8,1978,1978,1,16.049574940745757,11.204495012747543,43.24625678898149,237535.82
7,29.27392361934089,2.0,596.0,1047.0,34.6216339371466,1,5,1976,1976,1,16.049574940745757,0.0,14.923808477528233,206128.79
7,44.912223780610496,2.0,541.0,960.0,31.624157617723558,2,8,2005,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,279559.56
6,40.33322555587491,2.0,485.0,675.0,35.21384263682661,3,8,1975,2000,1,7.08229763200546,11.204495012747543,43.24625678898149,234699.61
6,29.632736949252035,2.0,462.0,1103.0,35.07831905645275,2,6,1974,1974,2,16.049574940745757,11.204495012747543,43.24625678898149,175554.0
4,25.055634726174016,2.0,576.0,864.0,29.29118349187187,1,5,1971,1971,2,16.049574940745757,11.204495012747543,43.24625678898149,163374.75
6,34.616098487352055,2.0,543.0,1487.0,41.46943415695108,2,4,2002,2002,0,7.08229763200546,5.407762715750125,14.923808477528233,206942.0
6,29.43618592433263,2.0,440.0,525.0,15.407949248011587,1,6,1973,1973,2,16.049574940745757,11.204495012747543,43.24625678898149,164439.75
5,33.840414101569934,2.0,440.0,765.0,25.94366330624421,1,7,1973,1973,2,7.08229763200546,11.204495012747543,43.24625678898149,165185.39
6,28.29033810733388,1.0,264.0,494.0,13.28451669757797,1,6,1972,1972,2,16.049574940745757,11.204495012747543,43.24625678898149,145806.75
6,26.661520503833145,1.0,264.0,483.0,12.427772651098337,1,5,1972,1972,2,16.049574940745757,11.204495012747543,43.24625678898149,144699.75
6,29.43618592433263,1.0,264.0,525.0,15.407949248011587,1,6,1972,1972,2,16.049574940745757,11.204495012747543,43.24625678898149,148744.25
6,29.01885492486004,2.0,440.0,1069.0,34.29729113990583,2,4,1975,1975,1,16.049574940745757,5.407762715750125,43.24625678898149,189897.23333333337
5,34.15959916091552,1.0,300.0,943.0,40.88037343394413,1,6,1967,1975,1,16.049574940745757,11.204495012747543,43.24625678898149,158334.05
7,28.760449086044865,1.0,319.0,1055.0,33.96896098457045,2,4,1976,1976,2,16.049574940745757,11.204495012747543,43.24625678898149,203667.66
6,35.132994170654655,2.0,460.0,855.0,28.742950913286837,2,6,1976,1976,1,16.049574940745757,5.407762715750125,43.24625678898149,187305.0
9,47.396454575428756,3.0,831.0,1738.0,46.83077191704007,2,11,2006,2006,1,0.0,0.0,14.923808477528233,496697.38
8,37.273155970112654,3.0,880.0,1618.0,44.911609868825344,2,6,2004,2004,0,7.08229763200546,5.407762715750125,14.923808477528233,383225.12
7,38.77101430616078,3.0,874.0,1721.0,46.86189216068751,2,8,2006,2006,1,7.08229763200546,0.0,14.923808477528233,343656.85
9,40.25444828824963,3.0,1085.0,1868.0,48.80009010234087,2,7,2005,2005,0,0.0,0.0,0.0,420265.87
9,43.82219118055899,3.0,670.0,1090.0,35.39350380253523,2,10,2005,2006,0,0.0,5.407762715750125,14.923808477528233,416416.38
9,42.65860020727767,2.0,521.0,1606.0,45.026504183154294,2,8,2005,2006,1,0.0,0.0,0.0,315730.5
8,44.28455948126533,2.0,575.0,1209.0,37.380623252102545,2,8,2005,2006,0,0.0,0.0,14.923808477528233,307139.73
8,45.58299485462052,3.0,672.0,1054.0,33.94535268914262,2,10,2006,2006,0,7.08229763200546,0.0,14.923808477528233,416502.43
8,45.29197204419638,3.0,784.0,1524.0,43.67277798758439,2,10,2005,2006,0,0.0,0.0,14.923808477528233,458053.97
9,39.383792824803216,3.0,925.0,1792.0,47.66172952393119,2,6,2005,2006,1,7.08229763200546,0.0,0.0,421475.58
9,39.24365542988287,3.0,816.0,1780.0,47.47871383222727,2,7,2004,2005,0,0.0,0.0,0.0,414794.91
8,40.76795265725836,3.0,746.0,1420.0,41.59685036530613,2,9,2004,2004,1,7.08229763200546,5.407762715750125,14.923808477528233,389085.47
9,36.59349374097748,2.0,556.0,1560.0,44.02895991756146,2,6,2005,2005,1,0.0,0.0,0.0,305584.75
9,38.11889941871567,3.0,899.0,1686.0,46.01195954804812,2,6,2006,2006,0,0.0,0.0,14.923808477528233,428419.81
9,37.87308312974427,2.0,575.0,1666.0,45.691913348255085,2,6,2006,2006,1,7.08229763200546,0.0,0.0,315630.25
6,35.132994170654655,2.0,390.0,728.0,24.67500025490991,2,8,2005,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,204974.4
7,35.625266610390625,2.0,440.0,738.0,25.025857184832056,2,8,2006,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,240898.66
6,33.2633202950901,2.0,427.0,1326.0,39.72587685241256,2,6,2006,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,201791.95
8,45.43314201091635,3.0,632.0,1052.0,33.89807278029672,2,9,2004,2005,0,7.08229763200546,5.407762715750125,14.923808477528233,361518.83
7,35.625266610390625,2.0,440.0,738.0,25.025857184832056,2,8,2006,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,240898.66
7,33.82579910406831,2.0,437.0,1220.0,40.45008616395749,2,6,2006,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,246921.85
7,35.881034286200865,2.0,398.0,1368.0,43.10529464752859,2,5,2002,2002,0,7.08229763200546,5.407762715750125,14.923808477528233,250942.93
7,36.37144670794412,2.0,388.0,1365.0,43.74091355318416,2,7,2004,2004,0,7.08229763200546,5.407762715750125,14.923808477528233,256365.67
7,30.314608179842438,2.0,440.0,1142.0,35.947523133291895,2,6,2005,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,232500.97
7,37.01887057413699,2.0,433.0,848.0,28.537592513063004,2,7,2004,2005,0,7.08229763200546,5.407762715750125,14.923808477528233,252606.53
6,40.490089707708,2.0,431.0,982.0,32.83570086125059,2,9,2000,2000,0,16.049574940745757,5.407762715750125,43.24625678898149,222510.64
7,44.95041735711572,3.0,617.0,1035.0,34.5985960298615,3,8,2006,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,326281.99
8,41.44503585994879,3.0,885.0,1044.0,34.52936376387172,2,7,1998,1998,0,7.08229763200546,5.407762715750125,14.923808477528233,375239.86
8,44.098526778046754,3.0,768.0,1160.0,37.297052270953955,2,7,2000,2000,1,7.08229763200546,5.407762715750125,14.923808477528233,381535.15
9,49.656344930538104,3.0,774.0,1540.0,43.604503713402096,2,9,2000,2000,1,0.0,0.0,14.923808477528233,473862.01
8,48.58032863394796,3.0,725.0,1342.0,40.336856610910004,2,9,1995,1995,1,7.08229763200546,5.407762715750125,14.923808477528233,418003.83
9,54.57121768023061,3.0,959.0,1733.0,49.74681020326298,3,11,1993,1994,1,0.0,0.0,14.923808477528233,596474.23
8,46.54841279029526,3.0,803.0,1290.0,39.31821278412562,2,9,1994,1995,0,7.08229763200546,5.407762715750125,14.923808477528233,396414.33
8,49.19363021854047,3.0,704.0,1286.0,44.02895991756146,2,8,1993,1993,0,7.08229763200546,5.407762715750125,14.923808477528233,426889.7
8,41.315289247897134,2.0,760.0,1100.0,35.37111033926193,2,8,2005,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,334012.22
8,37.92243749353916,3.0,928.0,1670.0,45.756156463573916,2,6,2006,2006,1,7.08229763200546,0.0,14.923808477528233,405721.95
8,35.78712136589352,2.0,510.0,1504.0,42.98366341628093,2,7,2006,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,283655.04
8,32.531985404304486,2.0,584.0,1278.0,38.78589221005801,2,5,2006,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,257163.14
9,47.84237019535371,3.0,792.0,2036.0,51.20040687422822,3,11,2006,2006,1,0.0,0.0,14.923808477528233,501687.32
6,38.48323045606503,2.0,615.0,858.0,28.830394482603342,2,7,2005,2005,1,7.08229763200546,5.407762715750125,14.923808477528233,234329.17
6,30.314608179842438,0.0,0.0,1142.0,35.947523133291895,1,5,2005,2005,2,7.08229763200546,11.204495012747543,43.24625678898149,178356.4
7,34.34614150125129,2.0,612.0,1400.0,41.12100083130754,2,6,2005,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,247672.65
6,30.124584189712643,0.0,0.0,1131.0,35.70511781906864,1,6,2005,2006,2,7.08229763200546,5.407762715750125,43.24625678898149,181837.54
7,38.11889941871567,2.0,462.0,891.0,29.770891281800026,2,8,2005,2005,0,7.08229763200546,5.407762715750125,14.923808477528233,256336.99
7,36.85217394758393,2.0,449.0,784.0,28.03089831252525,2,7,2005,2005,1,7.08229763200546,5.407762715750125,14.923808477528233,253652.36
6,39.90275769189375,2.0,688.0,941.0,31.127839539500656,2,7,1997,1998,1,16.049574940745757,5.407762715750125,43.24625678898149,220097.97
6,38.663471753500765,2.0,462.0,836.0,28.41939911846874,2,7,1992,1993,1,7.08229763200546,5.407762715750125,14.923808477528233,234918.9
6,34.31754082388671,2.0,542.0,1398.0,41.084100243546224,2,5,1990,1991,1,7.08229763200546,5.407762715750125,14.923808477528233,197992.5
6,31.56588360212536,2.0,484.0,1217.0,37.54704554316293,2,5,1991,1991,1,7.08229763200546,5.407762715750125,14.923808477528233,193600.35
6,33.17320830716458,2.0,472.0,636.0,21.09926629406787,2,6,1994,1994,0,7.08229763200546,5.407762715750125,43.24625678898149,192124.8
5,27.4737141656563,2.0,624.0,988.0,32.337942314534146,1,6,1962,1962,2,16.049574940745757,11.204495012747543,43.24625678898149,157460.75
6,37.724438847618835,2.0,528.0,0.0,38.944599126776986,2,10,1977,1977,1,16.049574940745757,11.204495012747543,43.24625678898149,192431.58
5,31.4684721531536,2.0,576.0,864.0,37.42231843085102,1,6,1962,2002,2,16.049574940745757,11.204495012747543,43.24625678898149,162472.68
5,27.394072215976486,1.0,310.0,984.0,32.23720823294421,1,5,1965,1965,2,16.049574940745757,11.204495012747543,43.24625678898149,155441.25
5,25.833284248542817,1.0,294.0,882.0,30.268328463745764,1,5,1968,1968,2,16.049574940745757,11.204495012747543,43.24625678898149,160394.75
5,26.17769452795803,2.0,484.0,925.0,30.701917455255206,1,5,1963,1963,2,16.049574940745757,11.204495012747543,43.24625678898149,152823.0
5,28.17579322123835,1.0,308.0,1024.0,33.22705946027801,1,5,1965,1965,2,16.049574940745757,11.204495012747543,43.24625678898149,155909.25
5,25.89836947840479,0.0,0.0,912.0,30.35022785762737,1,6,1964,1964,2,16.049574940745757,11.204495012747543,43.24625678898149,157125.25
5,26.515629812462162,1.0,288.0,912.0,31.127839539500656,1,6,1967,1967,2,16.049574940745757,11.204495012747543,43.24625678898149,160069.25
7,47.894417323793185,2.0,550.0,1748.0,52.7618722568143,2,9,1974,1974,1,7.08229763200546,5.407762715750125,14.923808477528233,266627.37
8,49.417547443018854,3.0,888.0,1334.0,43.26102440434115,2,9,1992,1993,1,7.08229763200546,0.0,14.923808477528233,440218.41
7,30.331796169392753,2.0,588.0,1143.0,35.96945574171333,1,5,2004,2004,1,7.08229763200546,5.407762715750125,14.923808477528233,225776.07
7,31.66285247027819,2.0,480.0,600.0,15.089199014214277,2,4,2005,2005,1,7.08229763200546,5.407762715750125,14.923808477528233,209771.35
6,36.05447718965792,2.0,440.0,756.0,26.043141863726696,2,4,2000,2000,2,7.08229763200546,5.407762715750125,14.923808477528233,206718.4
7,29.219541331368784,2.0,496.0,530.0,15.719041098878021,2,4,2003,2003,1,7.08229763200546,5.407762715750125,14.923808477528233,206856.3
7,38.21656381130314,1.0,434.0,569.0,28.713727966782358,2,6,1997,1998,2,7.08229763200546,5.407762715750125,14.923808477528233,247489.36
8,36.632469994343296,2.0,564.0,1568.0,44.07953732922621,2,6,2001,2002,1,7.08229763200546,5.407762715750125,14.923808477528233,283081.91
5,31.173528377763873,2.0,501.0,1153.0,37.04487706713577,2,6,1972,1972,0,16.049574940745757,5.407762715750125,43.24625678898149,176081.37
7,33.38290870153667,2.0,477.0,1334.0,39.879760007612475,2,7,1967,1967,1,16.049574940745757,11.204495012747543,43.24625678898149,223044.07
5,28.685989681012913,2.0,504.0,1051.0,33.8744010637195,1,6,1968,1968,1,16.049574940745757,11.204495012747543,43.24625678898149,168512.0
5,39.1262977040134,2.0,530.0,900.0,29.574561861863497,1,7,1968,1968,1,16.049574940745757,5.407762715750125,43.24625678898149,184190.75
6,27.233764573950513,2.0,504.0,976.0,32.034523139213526,1,4,1968,2004,1,7.08229763200546,11.204495012747543,43.24625678898149,186158.0
5,25.59257265686699,1.0,326.0,833.0,29.96558795861052,1,6,1968,1968,1,16.049574940745757,5.407762715750125,43.24625678898149,168400.25
5,28.685989681012913,1.0,264.0,1051.0,33.8744010637195,1,6,1966,1966,1,16.049574940745757,11.204495012747543,43.24625678898149,164213.0
5,30.297405810105452,1.0,568.0,1141.0,35.92557327633375,1,6,1967,1967,2,16.049574940745757,11.204495012747543,43.24625678898149,167563.05
6,36.59349374097748,1.0,299.0,1187.0,44.02895991756146,2,7,1965,2000,1,7.08229763200546,11.204495012747543,43.24625678898149,194726.98
6,35.571070536562445,2.0,430.0,1008.0,42.703953964239325,1,7,1964,1964,0,16.049574940745757,11.204495012747543,43.24625678898149,190083.18
5,34.91087045119167,2.0,480.0,720.0,24.3897487838727,1,7,1964,1964,0,16.049574940745757,11.204495012747543,43.24625678898149,184158.0
5,32.06223972331863,1.0,286.0,1248.0,38.183116073526975,1,6,1960,1960,2,16.049574940745757,11.204495012747543,43.24625678898149,147135.34
6,23.6838753484997,1.0,240.0,816.0,27.57398476531794,1,4,1934,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,119348.75
5,28.536213696686428,1.0,273.0,938.0,33.68425814857812,1,5,1947,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,124351.75
5,34.813026006631134,2.0,441.0,1251.0,41.723761640505046,1,7,1961,1990,2,16.049574940745757,11.204495012747543,43.24625678898149,159821.21
5,37.34893736276277,1.0,240.0,1444.0,45.01011412319859,1,6,1952,1952,1,16.049574940745757,11.204495012747543,43.24625678898149,161844.48
5,31.5496792383805,1.0,280.0,1056.0,37.52629485688325,1,7,1951,1951,1,16.049574940745757,11.204495012747543,43.24625678898149,151026.0
5,38.62752435547844,1.0,234.0,704.0,33.22705946027801,1,7,1949,1973,2,16.049574940745757,11.204495012747543,43.24625678898149,155120.3
5,26.4107013701893,1.0,240.0,936.0,30.99554023727237,1,5,1954,1975,2,16.049574940745757,11.204495012747543,43.24625678898149,142949.0
5,36.83930436730126,2.0,506.0,1584.0,44.3480159417633,2,8,1967,1967,2,16.049574940745757,11.204495012747543,43.24625678898149,156994.95
6,32.030559558472625,2.0,441.0,1246.0,38.14249229966533,1,6,1964,1964,1,16.049574940745757,11.204495012747543,43.24625678898149,172677.5
6,27.866953902741155,2.0,430.0,1008.0,32.83570086125059,1,5,1963,1963,1,16.049574940745757,11.204495012747543,43.24625678898149,169770.75
5,33.82579910406831,1.0,331.0,1179.0,40.45008616395749,1,6,1957,1957,1,16.049574940745757,1.7834581122710063,43.24625678898149,151145.5
6,33.41270657171756,2.0,488.0,1121.0,39.918110758265584,1,7,1958,1958,1,16.049574940745757,11.204495012747543,43.24625678898149,173724.74
5,33.913348744913286,1.0,300.0,1058.0,40.56290614388812,1,6,1956,1956,1,16.049574940745757,11.204495012747543,43.24625678898149,154387.0
6,30.002734272251335,1.0,353.0,1124.0,35.54975025851168,1,6,1956,1994,0,16.049574940745757,11.204495012747543,43.24625678898149,165921.15
6,28.66733044662931,1.0,286.0,1050.0,33.85070810325624,1,6,1954,2000,1,7.08229763200546,11.204495012747543,43.24625678898149,161223.05
5,27.866953902741155,1.0,280.0,1008.0,32.83570086125059,1,4,1952,2003,1,16.049574940745757,11.204495012747543,43.24625678898149,157692.75
6,36.72317435445328,2.0,400.0,216.0,44.197258228708215,1,5,1951,1951,2,7.08229763200546,11.204495012747543,43.24625678898149,199070.0
5,30.36612913385526,2.0,684.0,301.0,36.013269360538494,1,6,1956,1956,2,16.049574940745757,5.407762715750125,43.24625678898149,147784.0
5,27.8084859681093,1.0,319.0,1005.0,32.76165354527493,1,6,1956,1956,2,16.049574940745757,11.204495012747543,43.24625678898149,140398.0
5,28.779019775268694,1.0,300.0,1056.0,33.99254824243282,1,6,1955,1955,0,16.049574940745757,11.204495012747543,43.24625678898149,148922.5
5,25.281371808522017,1.0,270.0,884.0,29.574561861863497,1,4,1951,1991,0,16.049574940745757,11.204495012747543,43.24625678898149,150334.25
7,42.11638493806218,3.0,791.0,929.0,51.241936615134975,1,7,1941,1963,2,16.049574940745757,11.204495012747543,14.923808477528233,300178.33
5,34.1163351513835,2.0,896.0,1015.0,40.82458242424077,1,6,1956,2001,2,16.049574940745757,11.204495012747543,43.24625678898149,160745.05
5,47.84237019535371,3.0,1008.0,2171.0,40.9731395102031,2,10,1925,1975,1,16.049574940745757,11.204495012747543,43.24625678898149,179031.74
6,33.0524907852678,2.0,649.0,784.0,30.020920833461265,1,6,1947,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,172091.82
3,20.91680816048853,1.0,371.0,713.0,24.13668427529012,1,5,1930,2001,2,7.08229763200546,11.204495012747543,43.24625678898149,112240.72
3,20.975597914431205,2.0,660.0,715.0,24.209326117329574,1,4,1929,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,105700.33
4,21.121554942772967,1.0,280.0,448.0,9.091400627379423,1,5,1900,1998,2,2.0802220739614103,1.7834581122710063,43.24625678898149,115118.54
6,36.98050182787591,2.0,528.0,663.0,26.2406775666001,2,7,1915,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,192994.21
4,39.00840919375767,2.0,648.0,1077.0,32.161392685002774,1,7,1910,1950,2,16.049574940745757,1.7834581122710063,43.24625678898149,147780.2
6,30.383274171449848,1.0,294.0,1083.0,36.035150444416544,1,6,1963,1963,2,16.049574940745757,11.204495012747543,43.24625678898149,170098.5
6,31.403282675463455,1.0,264.0,1135.0,37.33886794452754,1,6,1962,1985,1,16.049574940745757,11.204495012747543,43.24625678898149,160003.5
6,39.16156046850487,2.0,418.0,1313.0,47.371527331773294,2,6,1961,1992,1,16.049574940745757,11.204495012747543,43.24625678898149,222574.18
7,35.35304418073496,2.0,484.0,0.0,42.4218409882413,2,5,1959,1959,2,7.08229763200546,11.204495012747543,43.24625678898149,169635.9
7,46.129234638590674,2.0,441.0,1438.0,49.269145727023655,3,9,1962,1998,1,16.049574940745757,11.204495012747543,43.24625678898149,263711.89
